Datum,Intervall,Schneehöhe,Schneehöhe_Norm,Niederschlag,Lufttemperatur_7h,Lufttemperatur_7h_Norm,Lufttemperatur_7h_Gew,Lufttemperatur_14h,Lufttemperatur_14h_Norm,Lufttemperatur_14h_Gew,Lufttemperatur_19h,Lufttemperatur_19h_Norm,Lufttemperatur_19h_Gew,Schneetemperatur,Schneetemperatur_Norm,Schneetemperatur_Gew,Windrichtung,Windrichtung_Norm,Windrichtung_Gew,Windstärke,Windstärke_Norm,Windstärke_Gew,Einsinktiefe,Einsinktiefe_Norm,Einsinktiefe_Gew,Wetter_akt,Wetter_gestern,Wolken,Wolken_Norm,Neuschnee_x,Neuschnee_Norm,Neuschnee_Gew,Neuschnee_last4,Neuschnee_last2,windstaerke_last1,windstaerke_last2,windstaerke_last3,windstaerke_last4,Lufttemperatur_last1,Lufttemperatur_last2,Lufttemperatur_last3,Lufttemperatur_last4,ID,meanExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude,Avalanche
1999-05-01, 1998/ 1999,170.0,124.4566460764127,4.0,1.0,8.0,8.0,7.0,56.0,20.0,4.0,32.0,12.0,51.0,510.0,0.0,230.0,-0.3213938048382744,2.121320343597533,0.5,-1.37887999762925,-7.636753236678307,5.0,50.0,25.0,1.0,6.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,-7.636753236678307,-7.349232979993181e-11,-7.2,-7.349232979993181e-11,26.666666666666668,69.33333333333333,34.666666666666664,37.333333333333336,0.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,0
1999-05-02, 1998/ 1999,0.0,0.0,0.3,3.0,24.0,4.0,9.0,72.0,28.0,7.0,56.0,16.0,51.0,510.0,255.0,220.0,-0.9192533317331512,-0.3213938048382744,1.2,-2.776842473887133,-1.37887999762925,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.37887999762925,-7.636753236678307,-7.349232979993181e-11,-7.2,32.0,26.666666666666668,69.33333333333333,34.666666666666664,0.0,62.0049110699424,41.47410000000001,8.8765,1.4180933333333334,65.95022,2223.0630533333333,0
1999-05-03, 1998/ 1999,158.0,119.5837275307474,0.0,5.0,40.0,12.0,12.0,96.0,36.0,8.0,64.0,28.0,0.0,0.0,255.0,180.0,-2.0,-0.9192533317331512,2.0,-7.349232979993181e-11,-2.776842473887133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.776842473887133,-1.37887999762925,-7.636753236678307,-7.349232979993181e-11,50.666666666666664,32.0,26.666666666666668,69.33333333333333,0.0,232.7191915605427,37.897099999999995,6.44835,12.26605,59.39425,2155.53295,0
1999-05-04, 1998/ 1999,152.0,115.7268617654057,0.0,6.0,48.0,20.0,7.0,56.0,48.0,7.0,56.0,32.0,0.0,0.0,0.0,180.0,-3.0,-2.0,3.0,-1.1023849469989769e-10,-7.349232979993181e-11,5.0,50.0,0.0,2.0,0.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,-7.349232979993181e-11,-2.776842473887133,-1.37887999762925,-7.636753236678307,66.66666666666667,50.666666666666664,32.0,26.666666666666668,0.0,264.47193195002416,43.07067142857143,8.680310714285714,9.192778571428573,69.46987857142857,2887.1474285714285,0
1999-05-05, 1998/ 1999,147.0,114.4804088586031,0.0,2.0,16.0,24.0,4.0,32.0,28.0,4.0,32.0,28.0,0.0,0.0,0.0,225.0,-1.414213562355052,-3.0,2.0,-5.091168824608098,-1.1023849469989769e-10,5.0,50.0,25.0,2.0,1.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,-1.1023849469989769e-10,-7.349232979993181e-11,-2.776842473887133,-1.37887999762925,53.333333333333336,66.66666666666667,50.666666666666664,32.0,0.0,55.32502943698503,38.3117,2.6726,30.3754,45.4725,2042.2484,0
1999-05-06, 1998/ 1999,143.0,115.6837192996749,13.0,4.0,32.0,8.0,4.0,32.0,16.0,4.0,32.0,16.0,0.0,0.0,0.0,180.0,-2.0,-1.414213562355052,2.0,-7.349232979993181e-11,-5.091168824608098,5.0,50.0,25.0,61.0,6.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,-5.091168824608098,-1.1023849469989769e-10,-7.349232979993181e-11,-2.776842473887133,26.666666666666668,53.333333333333336,66.66666666666667,50.666666666666664,0.0,102.33951732926613,36.353125,5.7966,14.436824999999999,53.0856,2179.063375,0
1999-05-07, 1998/ 1999,139.0,114.753658286947,0.0,5.0,40.0,16.0,9.0,72.0,16.0,7.0,56.0,16.0,0.0,0.0,0.0,270.0,4.5930707723513056e-11,-2.0,3.0,-10.8,-7.349232979993181e-11,5.0,50.0,25.0,1.0,6.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,-7.349232979993181e-11,-5.091168824608098,-1.1023849469989769e-10,-7.349232979993181e-11,32.0,26.666666666666668,53.333333333333336,66.66666666666667,0.0,283.9975436318919,43.05126666666666,7.684349999999999,0.0,63.39553333333333,1636.8323666666665,0
1999-05-08, 1998/ 1999,133.0,109.4805572923876,0.0,5.0,40.0,20.0,10.0,80.0,36.0,5.0,40.0,28.0,0.0,0.0,0.0,225.0,-1.414213562355052,4.5930707723513056e-11,2.0,-5.091168824608098,-10.8,0.0,0.0,25.0,0.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,-10.8,-7.349232979993181e-11,-5.091168824608098,-1.1023849469989769e-10,56.0,32.0,26.666666666666668,53.333333333333336,0.0,2.980624706433346,37.0667,6.0031,13.5869,50.02585,1967.5639,0
1999-05-09, 1998/ 1999,129.0,104.8149265120898,7.0,1.0,8.0,20.0,9.0,72.0,40.0,7.0,56.0,20.0,0.0,0.0,0.0,180.0,-1.0,-1.414213562355052,1.0,-3.6746164899965906e-11,-5.091168824608098,5.0,50.0,0.0,1.0,0.0,8.0,80.0,7.0,70.0,0.0,0.0,0.0,-5.091168824608098,-10.8,-7.349232979993181e-11,-5.091168824608098,53.333333333333336,56.0,32.0,26.666666666666668,0.0,82.01615906974631,42.22405,6.966049999999999,16.252,66.35245,1961.4425999999999,0
1999-05-10, 1998/ 1999,124.0,102.2518211857929,0.0,4.0,32.0,4.0,15.0,120.0,36.0,7.0,56.0,28.0,0.0,0.0,0.0,190.0,-1.969615506020674,-1.0,2.0,-1.250266879278291,-3.6746164899965906e-11,10.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,-3.6746164899965906e-11,-5.091168824608098,-10.8,-7.349232979993181e-11,45.333333333333336,53.333333333333336,56.0,32.0,0.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,0
1999-05-11, 1998/ 1999,120.0,101.0171891145563,0.0,4.0,32.0,16.0,7.0,56.0,60.0,4.0,32.0,28.0,0.0,0.0,0.0,315.0,1.414213562398356,-1.969615506020674,2.0,-5.091168824452204,-1.250266879278291,10.0,100.0,50.0,2.0,1.0,9.0,90.0,0.0,0.0,21.0,70.0,70.0,-1.250266879278291,-3.6746164899965906e-11,-5.091168824608098,-10.8,69.33333333333333,45.333333333333336,53.333333333333336,56.0,0.0,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,0
1999-05-12, 1998/ 1999,116.0,93.15642681443582,6.0,3.0,24.0,16.0,5.0,40.0,28.0,4.0,32.0,16.0,0.0,0.0,0.0,315.0,1.414213562398356,1.414213562398356,2.0,-5.091168824452204,-5.091168824452204,10.0,100.0,50.0,2.0,1.0,9.0,90.0,0.0,0.0,7.0,70.0,0.0,-5.091168824452204,-1.250266879278291,-3.6746164899965906e-11,-5.091168824608098,40.0,69.33333333333333,45.333333333333336,53.333333333333336,0.0,296.26865815593663,39.92075833333333,7.472499999999999,6.785733333333334,63.76664166666666,2443.633433333334,0
1999-05-13, 1998/ 1999,112.0,84.2772323064224,9.0,3.0,24.0,12.0,8.0,64.0,20.0,6.0,48.0,16.0,0.0,0.0,0.0,160.0,-1.409538931183517,1.414213562398356,1.5,1.846908773912574,-5.091168824452204,8.0,80.0,50.0,61.0,5.0,8.0,80.0,0.0,0.0,0.0,70.0,0.0,-5.091168824452204,-5.091168824452204,-1.250266879278291,-3.6746164899965906e-11,32.0,40.0,69.33333333333333,45.333333333333336,0.0,102.33951732926613,36.353125,5.7966,14.436824999999999,53.0856,2179.063375,0
1999-05-14, 1998/ 1999,106.0,77.21570595942751,0.0,3.0,24.0,12.0,6.0,48.0,32.0,4.0,32.0,24.0,0.0,0.0,0.0,340.0,1.879385241585005,-1.409538931183517,2.0,-2.462545031814372,1.846908773912574,6.0,60.0,40.0,61.0,5.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,1.846908773912574,-5.091168824452204,-5.091168824452204,-1.250266879278291,45.333333333333336,32.0,40.0,69.33333333333333,0.0,102.33951732926613,36.353125,5.7966,14.436824999999999,53.0856,2179.063375,0
1999-05-15, 1998/ 1999,101.0,77.55194432402666,9.0,1.0,8.0,12.0,3.0,24.0,24.0,1.0,8.0,16.0,0.0,0.0,0.0,260.0,-0.2083778131828927,1.879385241585005,1.2,-4.254369493023799,-2.462545031814372,5.0,50.0,30.0,1.0,6.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,-2.462545031814372,1.846908773912574,-5.091168824452204,-5.091168824452204,34.666666666666664,45.333333333333336,32.0,40.0,0.0,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394,0
1999-05-16, 1998/ 1999,101.0,77.21712358067309,7.0,-1.0,-8.0,4.0,4.0,32.0,12.0,2.0,16.0,4.0,0.0,0.0,0.0,300.0,0.2500000000073662,-0.2083778131828927,0.5,-1.558845726796679,-4.254369493023799,8.0,80.0,25.0,1.0,6.0,7.0,70.0,3.0,30.0,0.0,0.0,0.0,-4.254369493023799,-2.462545031814372,1.846908773912574,-5.091168824452204,13.333333333333334,34.666666666666664,45.333333333333336,32.0,0.0,296.26865815593663,39.92075833333333,7.472499999999999,6.785733333333334,63.76664166666666,2443.633433333334,0
1999-05-17, 1998/ 1999,102.0,80.06279338959084,2.7,4.0,32.0,-4.0,10.0,80.0,16.0,8.0,64.0,8.0,0.0,0.0,0.0,135.0,-2.121320343575881,0.2500000000073662,3.0,7.636753236756254,-1.558845726796679,5.0,50.0,40.0,1.0,7.0,4.0,40.0,5.0,50.0,30.0,30.0,30.0,-1.558845726796679,-4.254369493023799,-2.462545031814372,1.846908773912574,13.333333333333334,13.333333333333334,34.666666666666664,45.333333333333336,0.0,271.6647666395917,41.9246,4.6595,33.076,54.9209,1980.7611,0
1999-05-18, 1998/ 1999,96.0,75.37857736991444,0.0,5.0,40.0,16.0,12.0,96.0,40.0,11.0,88.0,32.0,0.0,0.0,0.0,180.0,-4.0,-2.121320343575881,4.0,-1.4698465959986357e-10,7.636753236756254,0.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,59.0,80.0,80.0,7.636753236756254,-1.558845726796679,-4.254369493023799,-2.462545031814372,58.666666666666664,13.333333333333334,13.333333333333334,34.666666666666664,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
1999-05-19, 1998/ 1999,88.0,69.79865966755892,0.0,5.0,40.0,20.0,8.0,64.0,48.0,9.0,72.0,44.0,0.0,0.0,0.0,270.0,6.124094363135074e-11,-4.0,4.0,-14.4,-1.4698465959986357e-10,0.0,0.0,0.0,9.0,0.0,1.0,10.0,0.0,0.0,18.0,80.0,50.0,-1.4698465959986357e-10,7.636753236756254,-1.558845726796679,-4.254369493023799,74.66666666666667,58.666666666666664,13.333333333333334,13.333333333333334,0.0,2.980624706433346,37.0667,6.0031,13.5869,50.02585,1967.5639,0
1999-05-20, 1998/ 1999,80.0,65.61514006080584,0.0,4.0,32.0,20.0,9.0,72.0,32.0,4.0,32.0,36.0,0.0,0.0,0.0,270.0,3.062047181567537e-11,6.124094363135074e-11,2.0,-7.2,-14.4,0.0,0.0,0.0,3.0,0.0,4.0,40.0,0.0,0.0,5.0,80.0,0.0,-14.4,-1.4698465959986357e-10,7.636753236756254,-1.558845726796679,58.666666666666664,74.66666666666667,58.666666666666664,13.333333333333334,0.0,55.32502943698503,38.3117,2.6726,30.3754,45.4725,2042.2484,0
1999-05-21, 1998/ 1999,87.0,68.3083493178039,36.1,0.0,0.0,16.0,5.0,40.0,36.0,5.0,40.0,16.0,0.0,0.0,0.0,180.0,-2.0,3.062047181567537e-11,2.0,-7.349232979993181e-11,-7.2,10.0,100.0,0.0,71.0,7.0,8.0,80.0,15.0,150.0,0.0,50.0,0.0,-7.2,-14.4,-1.4698465959986357e-10,7.636753236756254,45.333333333333336,58.666666666666664,74.66666666666667,58.666666666666664,0.0,232.7191915605427,37.897099999999995,6.44835,12.26605,59.39425,2155.53295,0
1999-10-05, 1999/ 2000,28.0,100.0,12.0,-3.0,-24.0,99999.0,0.0,0.0,99999.0,0.0,0.0,99999.0,0.0,0.0,99999.0,360.0,4.5,99999.0,4.5,3.307154840996931e-10,99999.0,28.0,280.0,99999.0,71.0,0.0,8.0,80.0,5.0,50.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.2941028496267,42.673878947368415,7.093168421052632,13.11735263157895,57.314842105263146,2206.0591894736845,0
1999-11-10, 1999/ 2000,60.0,100.6711435169794,15.0,-5.0,-40.0,99999.0,-5.0,-40.0,99999.0,-6.0,-48.0,99999.0,-6.0,-60.0,99999.0,350.0,0.9848077530156544,99999.0,1.0,-0.625133439530588,99999.0,60.0,600.0,99999.0,73.0,7.0,8.0,80.0,30.0,300.0,99999.0,50.0,50.0,3.307154840996931e-10,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
1999-11-11, 1999/ 2000,52.0,91.87279399623247,3.0,-9.0,-72.0,-20.0,-5.0,-40.0,-20.0,-5.0,-40.0,-24.0,-12.0,-120.0,-30.0,360.0,1.0,0.9848077530156544,1.0,7.349232979993181e-11,-0.625133439530588,50.0,500.0,300.0,1.0,7.0,7.0,70.0,5.0,50.0,99999.0,350.0,350.0,-0.625133439530588,3.307154840996931e-10,0.0,0.0,-42.666666666666664,-8.0,0.0,0.0,0.0,264.47193195002416,43.07067142857143,8.680310714285714,9.192778571428573,69.46987857142857,2887.1474285714285,0
1999-11-23, 1999/ 2000,46.0,81.14663726571114,5.0,-10.0,-80.0,99999.0,-10.0,-80.0,99999.0,-10.0,-80.0,99999.0,-10.0,-100.0,99999.0,90.0,-4.082907211107323e-11,99999.0,8.0,28.8,99999.0,30.0,300.0,99999.0,72.0,7.0,8.0,80.0,13.0,130.0,99999.0,400.0,350.0,7.349232979993181e-11,-0.625133439530588,3.307154840996931e-10,0.0,-50.666666666666664,-42.666666666666664,-8.0,0.0,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
1999-11-24, 1999/ 2000,74.0,129.6823658269441,16.0,-7.0,-56.0,-40.0,-6.0,-48.0,-40.0,-7.0,-56.0,-40.0,-6.0,-60.0,-50.0,360.0,3.0,-4.082907211107323e-11,3.0,2.2047698939979548e-10,28.8,74.0,740.0,150.0,71.0,7.0,8.0,80.0,40.0,400.0,99999.0,530.0,180.0,28.8,7.349232979993181e-11,-0.625133439530588,3.307154840996931e-10,-80.0,-50.666666666666664,-42.666666666666664,-8.0,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
1999-11-24, 1999/ 2000,74.0,129.6823658269441,16.0,-7.0,-56.0,-40.0,-6.0,-48.0,-40.0,-7.0,-56.0,-40.0,-6.0,-60.0,-50.0,360.0,3.0,-4.082907211107323e-11,3.0,2.2047698939979548e-10,28.8,74.0,740.0,150.0,71.0,7.0,8.0,80.0,40.0,400.0,99999.0,530.0,180.0,28.8,7.349232979993181e-11,-0.625133439530588,3.307154840996931e-10,-80.0,-50.666666666666664,-42.666666666666664,-8.0,27.0,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,1
1999-11-24, 1999/ 2000,74.0,129.6823658269441,16.0,-7.0,-56.0,-40.0,-6.0,-48.0,-40.0,-7.0,-56.0,-40.0,-6.0,-60.0,-50.0,360.0,3.0,-4.082907211107323e-11,3.0,2.2047698939979548e-10,28.8,74.0,740.0,150.0,71.0,7.0,8.0,80.0,40.0,400.0,99999.0,530.0,180.0,28.8,7.349232979993181e-11,-0.625133439530588,3.307154840996931e-10,-80.0,-50.666666666666664,-42.666666666666664,-8.0,25.0,103.16011422051332,42.24281818181817,7.576309090909091,8.488518181818181,64.56995454545455,2336.0986545454543,1
1999-11-24, 1999/ 2000,74.0,129.6823658269441,16.0,-7.0,-56.0,-40.0,-6.0,-48.0,-40.0,-7.0,-56.0,-40.0,-6.0,-60.0,-50.0,360.0,3.0,-4.082907211107323e-11,3.0,2.2047698939979548e-10,28.8,74.0,740.0,150.0,71.0,7.0,8.0,80.0,40.0,400.0,99999.0,530.0,180.0,28.8,7.349232979993181e-11,-0.625133439530588,3.307154840996931e-10,-80.0,-50.666666666666664,-42.666666666666664,-8.0,10.0,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334,1
1999-11-25, 1999/ 2000,68.0,124.2009132420091,0.5,-7.0,-56.0,-28.0,-4.0,-32.0,-24.0,-7.0,-56.0,-28.0,-5.0,-50.0,-30.0,360.0,8.0,3.0,8.0,5.879386383994544e-10,2.2047698939979548e-10,48.0,480.0,370.0,71.0,7.0,8.0,80.0,3.0,30.0,99999.0,880.0,530.0,2.2047698939979548e-10,28.8,7.349232979993181e-11,-0.625133439530588,-53.333333333333336,-80.0,-50.666666666666664,-42.666666666666664,19.0,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375,1
1999-11-25, 1999/ 2000,68.0,124.2009132420091,0.5,-7.0,-56.0,-28.0,-4.0,-32.0,-24.0,-7.0,-56.0,-28.0,-5.0,-50.0,-30.0,360.0,8.0,3.0,8.0,5.879386383994544e-10,2.2047698939979548e-10,48.0,480.0,370.0,71.0,7.0,8.0,80.0,3.0,30.0,99999.0,880.0,530.0,2.2047698939979548e-10,28.8,7.349232979993181e-11,-0.625133439530588,-53.333333333333336,-80.0,-50.666666666666664,-42.666666666666664,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
1999-11-25, 1999/ 2000,68.0,124.2009132420091,0.5,-7.0,-56.0,-28.0,-4.0,-32.0,-24.0,-7.0,-56.0,-28.0,-5.0,-50.0,-30.0,360.0,8.0,3.0,8.0,5.879386383994544e-10,2.2047698939979548e-10,48.0,480.0,370.0,71.0,7.0,8.0,80.0,3.0,30.0,99999.0,880.0,530.0,2.2047698939979548e-10,28.8,7.349232979993181e-11,-0.625133439530588,-53.333333333333336,-80.0,-50.666666666666664,-42.666666666666664,17.0,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394,1
1999-11-25, 1999/ 2000,68.0,124.2009132420091,0.5,-7.0,-56.0,-28.0,-4.0,-32.0,-24.0,-7.0,-56.0,-28.0,-5.0,-50.0,-30.0,360.0,8.0,3.0,8.0,5.879386383994544e-10,2.2047698939979548e-10,48.0,480.0,370.0,71.0,7.0,8.0,80.0,3.0,30.0,99999.0,880.0,530.0,2.2047698939979548e-10,28.8,7.349232979993181e-11,-0.625133439530588,-53.333333333333336,-80.0,-50.666666666666664,-42.666666666666664,22.0,289.799831793751,43.1391,7.52,0.0,66.6961,2068.9832,1
1999-11-25, 1999/ 2000,68.0,124.2009132420091,0.5,-7.0,-56.0,-28.0,-4.0,-32.0,-24.0,-7.0,-56.0,-28.0,-5.0,-50.0,-30.0,360.0,8.0,3.0,8.0,5.879386383994544e-10,2.2047698939979548e-10,48.0,480.0,370.0,71.0,7.0,8.0,80.0,3.0,30.0,99999.0,880.0,530.0,2.2047698939979548e-10,28.8,7.349232979993181e-11,-0.625133439530588,-53.333333333333336,-80.0,-50.666666666666664,-42.666666666666664,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
1999-11-26, 1999/ 2000,61.0,113.4573308892838,0.0,-6.0,-48.0,-28.0,3.0,24.0,-16.0,0.0,0.0,-28.0,-7.0,-70.0,-25.0,180.0,-2.0,8.0,2.0,-7.349232979993181e-11,5.879386383994544e-10,36.0,360.0,240.0,0.0,1.0,0.0,0.0,0.0,0.0,163.0,610.0,430.0,5.879386383994544e-10,2.2047698939979548e-10,28.8,7.349232979993181e-11,-48.0,-53.333333333333336,-80.0,-50.666666666666664,34.0,281.0768689746891,43.65695,4.415100000000001,32.17595,52.052099999999996,1944.9621499999998,1
1999-11-26, 1999/ 2000,61.0,113.4573308892838,0.0,-6.0,-48.0,-28.0,3.0,24.0,-16.0,0.0,0.0,-28.0,-7.0,-70.0,-25.0,180.0,-2.0,8.0,2.0,-7.349232979993181e-11,5.879386383994544e-10,36.0,360.0,240.0,0.0,1.0,0.0,0.0,0.0,0.0,163.0,610.0,430.0,5.879386383994544e-10,2.2047698939979548e-10,28.8,7.349232979993181e-11,-48.0,-53.333333333333336,-80.0,-50.666666666666664,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
1999-11-27, 1999/ 2000,55.0,107.3478755344436,0.0,-4.0,-32.0,-24.0,0.0,0.0,12.0,-2.0,-16.0,0.0,-8.0,-80.0,-35.0,180.0,-1.0,-2.0,1.0,-3.6746164899965906e-11,-7.349232979993181e-11,30.0,300.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,560.0,30.0,-7.349232979993181e-11,5.879386383994544e-10,2.2047698939979548e-10,28.8,-8.0,-48.0,-53.333333333333336,-80.0,0.0,297.4722060764574,45.02354,5.96672,37.16834,62.701240000000006,1940.334,0
1999-11-28, 1999/ 2000,52.0,106.3509140889203,0.0,-3.0,-24.0,-16.0,3.0,24.0,0.0,0.0,0.0,-8.0,-10.0,-100.0,-40.0,180.0,-2.0,-1.0,2.0,-7.349232979993181e-11,-3.6746164899965906e-11,30.0,300.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,430.0,0.0,-3.6746164899965906e-11,-7.349232979993181e-11,5.879386383994544e-10,2.2047698939979548e-10,-16.0,-8.0,-48.0,-53.333333333333336,0.0,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,0
1999-11-29, 1999/ 2000,49.0,100.0,0.0,2.0,16.0,-12.0,7.0,56.0,12.0,3.0,24.0,0.0,-3.0,-30.0,-50.0,180.0,-2.0,-2.0,2.0,-7.349232979993181e-11,-7.349232979993181e-11,24.0,240.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,-7.349232979993181e-11,-3.6746164899965906e-11,-7.349232979993181e-11,5.879386383994544e-10,0.0,-16.0,-8.0,-48.0,18.0,244.23490345925012,36.92165,4.456625000000001,13.363050000000001,52.8433,2423.3851250000002,1
1999-11-29, 1999/ 2000,49.0,100.0,0.0,2.0,16.0,-12.0,7.0,56.0,12.0,3.0,24.0,0.0,-3.0,-30.0,-50.0,180.0,-2.0,-2.0,2.0,-7.349232979993181e-11,-7.349232979993181e-11,24.0,240.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,-7.349232979993181e-11,-3.6746164899965906e-11,-7.349232979993181e-11,5.879386383994544e-10,0.0,-16.0,-8.0,-48.0,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
1999-11-30, 1999/ 2000,47.0,87.2794825102678,0.0,-1.0,-8.0,8.0,4.0,32.0,28.0,1.0,8.0,12.0,-4.0,-40.0,-15.0,180.0,-4.0,-2.0,4.0,-1.4698465959986357e-10,-7.349232979993181e-11,22.0,220.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.349232979993181e-11,-7.349232979993181e-11,-3.6746164899965906e-11,-7.349232979993181e-11,32.0,0.0,-16.0,-8.0,0.0,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,0
1999-12-01, 1999/ 2000,43.0,71.19205118161508,0.0,4.0,32.0,-4.0,5.0,40.0,16.0,3.0,24.0,4.0,-4.0,-40.0,-20.0,225.0,-2.121320343532578,-4.0,3.0,-7.636753236912147,-1.4698465959986357e-10,15.0,150.0,110.0,2.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,-1.4698465959986357e-10,-7.349232979993181e-11,-7.349232979993181e-11,-3.6746164899965906e-11,10.666666666666666,32.0,0.0,-16.0,0.0,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,0
1999-12-02, 1999/ 2000,39.0,67.64509604257356,0.0,-2.0,-16.0,16.0,3.0,24.0,20.0,-1.0,-8.0,12.0,-2.0,-20.0,-20.0,180.0,-2.0,-2.121320343532578,2.0,-7.349232979993181e-11,-7.636753236912147,15.0,150.0,75.0,0.0,2.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,-7.636753236912147,-1.4698465959986357e-10,-7.349232979993181e-11,-7.349232979993181e-11,32.0,10.666666666666666,32.0,0.0,0.0,289.799831793751,43.1391,7.52,0.0,66.6961,2068.9832,0
1999-12-03, 1999/ 2000,43.0,73.1675403630053,50.0,-1.0,-8.0,-8.0,6.0,48.0,12.0,6.0,48.0,-4.0,-2.0,-20.0,-10.0,135.0,-5.303300858939703,-2.0,7.5,19.09188309189063,-7.349232979993181e-11,18.0,180.0,75.0,1.0,1.0,3.0,30.0,4.0,40.0,0.0,0.0,0.0,-7.349232979993181e-11,-7.636753236912147,-1.4698465959986357e-10,-7.349232979993181e-11,0.0,32.0,10.666666666666666,32.0,0.0,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713,0
1999-12-04, 1999/ 2000,36.0,61.66007750188057,0.0,1.0,8.0,-4.0,-1.0,-8.0,24.0,-3.0,-24.0,24.0,-3.0,-30.0,-10.0,355.0,0.6973362886654499,-5.303300858939703,0.7,-0.2196324716735652,19.09188309189063,10.0,100.0,90.0,1.0,0.0,2.0,20.0,0.0,0.0,40.0,40.0,40.0,19.09188309189063,-7.349232979993181e-11,-7.636753236912147,-1.4698465959986357e-10,29.333333333333332,0.0,32.0,10.666666666666666,0.0,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375,0
1999-12-05, 1999/ 2000,49.0,80.530974228069,43.0,-9.0,-72.0,4.0,-10.0,-80.0,-4.0,-11.0,-88.0,-12.0,-5.0,-50.0,-15.0,360.0,5.0,0.6973362886654499,5.0,3.6746164899965905e-10,-0.2196324716735652,23.0,230.0,50.0,73.0,1.0,9.0,90.0,14.0,140.0,12.0,40.0,40.0,-0.2196324716735652,19.09188309189063,-7.349232979993181e-11,-7.636753236912147,-8.0,29.333333333333332,0.0,32.0,0.0,82.01615906974631,42.22405,6.966049999999999,16.252,66.35245,1961.4425999999999,0
1999-12-06, 1999/ 2000,51.0,83.50125904467,1.6,-12.0,-96.0,-36.0,-5.0,-40.0,-40.0,-4.0,-32.0,-44.0,-10.0,-100.0,-25.0,135.0,-1.414213562383921,5.0,2.0,5.091168824504169,3.6746164899965905e-10,32.0,320.0,115.0,0.0,7.0,0.0,0.0,2.0,20.0,144.0,180.0,140.0,3.6746164899965905e-10,-0.2196324716735652,19.09188309189063,-7.349232979993181e-11,-80.0,-8.0,29.333333333333332,0.0,0.0,275.52175426542595,42.58717894736842,7.489589473684211,3.4162157894736835,71.13368421052631,2555.3687789473684,0
